,OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
4279,406154184,"ACE 1 HOMEHEALTH SERVICES, INC",550002731,Parent Facility,2112 24th St,Bakersfield,93301,15,Kern,Open,2014-05-21,Home Health Agency/Hospice,Home Health Agency,35.3811936,-119.0264555
4280,406154198,BAKERSFIELD COMMUNITY HOME HEALTH,550003247,Parent Facility,1811 Oak St,Bakersfield,93301,15,Kern,Open,2021-03-08,Home Health Agency/Hospice,Home Health Agency,35.3758286,-119.0390125
4281,406154204,"AMERICAN HOSPICE CARE, INC",550003447,Parent Facility,930 OAK ST,BAKERSFIELD,93304,15,Kern,Open,2016-03-01,Home Health Agency/Hospice,Hospice,35.3664762,-119.0384414
4282,406154206,GUARDIAN ANGEL HOME CARE INC.,550003306,Parent Facility,5001 Commerce Dr,Bakersfield,93309,15,Kern,Open,2015-12-07,Home Health Agency/Hospice,Home Health Agency,35.3671521,-119.0574546
4283,406154212,ADVENTIST HEALTH HOME CARE SERVICES,550003710,Parent Facility,1601 New Stine Rd,Bakersfield,93309,15,Kern,Open,2017-01-01,Home Health Agency/Hospice,Hospice,35.3405246,-119.0617402
4284,406155133,RIDGECREST REGIONAL HOSPICE,550007622,Parent Facility,1653 Triangle Dr,Ridgecrest,93555,15,Kern,Open,2021-12-16,Home Health Agency/Hospice,Hospice,35.650364,-117.6716727
4285,406155237,THV LIGHTHOUSE HOME HEALTH,550007920,Parent Facility,622 34TH ST,BAKERSFIELD,93301,15,Kern,Open,2022-03-31,Home Health Agency/Hospice,Home Health Agency,35.3907403,-119.009324
4286,406155647,"THE LAKES HOME HEALTH SERVICES, INC.",550005474,Parent Facility,20601 CA-202,TEHACHAPI,93561,15,Kern,Open,2022-05-13,Home Health Agency/Hospice,Home Health Agency,35.1247193,-118.4962042
4287,406155657,"FRIENDLY NURSES HOME HEALTH CARE, INC.",550006561,Parent Facility,1707 EYE ST,BAKERSFIELD,93301,15,Kern,Open,2022-07-12,Home Health Agency/Hospice,Home Health Agency,35.3745989,-119.0207155
4288,406155667,KAMDEN HOME HEALTH CARE INC,550005903,Parent Facility,2128 NILES ST,BAKERSFIELD,93305,15,Kern,Open,2020-12-12,Home Health Agency/Hospice,Home Health Agency,35.3766989,-118.9681557
4289,406155987,RELIABLE HEALTHCARE LLC,550008286,Parent Facility,200 NEW STINE RD,BAKERSFIELD,93309,15,Kern,Open,2022-12-08,Home Health Agency/Hospice,Home Health Agency,35.3525846,-119.060648
4290,406156200,BLESSED HOME HEALTH CARE INC.,550001004,Parent Facility,4900 California Ave,Bakersfield,93309,15,Kern,Open,2022-12-29,Home Health Agency/Hospice,Home Health Agency,35.3653436,-119.0562661
4291,406156288,THE DOCTOR'S CHOICE HOME HEALTH CARE INC.,550006732,Parent Facility,3434 TRUXTUN AVE,BAKERSFIELD,93301,15,Kern,Open,2022-07-20,Home Health Agency/Hospice,Home Health Agency,35.3742294,-119.042321
4292,406156540,CENTRAL VALLEY HOME HEALTH AND PALLIATIVE CARE,550005642,Parent Facility,1522 18th St,Bakersfield,93301,15,Kern,Open,2023-05-04,Home Health Agency/Hospice,Home Health Agency,35.3755129,-119.0197312
4293,406157779,"GARDEN OF ORCHIDS, INC.",550005130,Parent Facility,2535 16TH ST,BAKERSFIELD,93301,15,Kern,Open,2023-12-11,Home Health Agency/Hospice,Home Health Agency,35.3721842,-119.0317407
4294,406164026,ADVENTIST HEALTH HOME CARE SERVICES,040000346,Parent Facility,440 Greenfield Ave,Hanford,93230,16,Kings,Open,2016-03-30,Home Health Agency/Hospice,Home Health Agency,36.3290822,-119.6585786
4295,406164034,"AT HOME NURSING CARE, INC - PARENT",550002240,Parent Facility,531 Encinitas Blvd,Encinitas,92024,37,San Diego,Open,2019-08-26,Home Health Agency/Hospice,Home Health Agency,33.0462101,-117.2791801
4296,406172280,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,010000118,Parent Facility,5196 HILL RD E,LAKEPORT,95453,17,Lake,Open,2020-11-12,Home Health Agency/Hospice,Home Health Agency,39.1051044,-122.9067111
4297,406174007,HOSPICE SERVICES OF LAKE COUNTY,100000734,Parent Facility,1862 Parallel Dr,Lakeport,95453,17,Lake,Open,2015-02-23,Home Health Agency/Hospice,Hospice,39.0289496,-122.9226794
4298,406174010,ADVENTIST HEALTH HOME CARE SERVICES,010000139,Parent Facility,9245 HWY 53,LOWER LAKE,95457,17,Lake,Open,2018-12-20,Home Health Agency/Hospice,Home Health Agency,38.9151623,-122.6127755
4299,406182851,"MONA HOSPICE, INC",550005701,Parent Facility,14545 Friar St,Van Nuys,91411,19,Los Angeles,Open,2020-08-26,Home Health Agency/Hospice,Hospice,34.1859417,-118.4505192
4300,406183022,"UNITED HOSPICE, INC",550002523,Parent Facility,1220 W Glenoaks Blvd,Glendale,91201,19,Los Angeles,Open,2020-08-10,Home Health Agency/Hospice,Hospice,34.165397,-118.2823268
4301,406183156,"BEAUTIFUL LIFE HOME HEALTH CARE, INC.",550006311,Parent Facility,17915 Ventura Blvd,Encino,91316,19,Los Angeles,Open,2021-05-19,Home Health Agency/Hospice,Home Health Agency,34.1644557,-118.5227153
4302,406184012,QUINCY HOME MEDICAL SERVICES,230000356,Branch,75 S GAY ST,SUSANVILLE,96130,18,Lassen,Open,2016-01-26,Home Health Agency/Hospice,Home Health Agency,40.4175493,-120.6605679
4303,406184970,LIBORAH HOSPICE,550007058,Parent Facility,14545 FRIAR ST,VAN NUYS,91411,19,Los Angeles,Open,2021-10-29,Home Health Agency/Hospice,Hospice,34.1859417,-118.4505192
4304,406185246,LIFE MATTERS CARE INC,550007276,Parent Facility,225 E Broadway,Glendale,91205,19,Los Angeles,Open,2021-11-23,Home Health Agency/Hospice,Home Health Agency,34.1466389,-118.2531191
4305,406190022,PRIME 1 HOME HEALTH,550008300,Parent Facility,14531 HAMLIN ST,VAN NUYS,91411,19,Los Angeles,Open,2023-12-28,Home Health Agency/Hospice,Home Health Agency,34.1889845,-118.4498815
4306,406190023,SCV HOSPICE CARE,550007252,Parent Facility,27013 LANGSIDE AVE,CANYON COUNTRY,91351,19,Los Angeles,Open,2021-11-23,Home Health Agency/Hospice,Hospice,34.4211747,-118.4849304
4307,406190024,"BRIGHT LIFE HOSPICE, INC",550007627,Parent Facility,401 N BRAND BLVD,GLENDALE,91203,19,Los Angeles,Open,2023-12-21,Home Health Agency/Hospice,Hospice,34.1519634,-118.2554946
4308,406190025,"FRIENDLYHOSPICE BEST CARE, INC.",550007628,Parent Facility,14545 VICTORY BLVD,VAN NUYS,91411,19,Los Angeles,Open,2023-12-16,Home Health Agency/Hospice,Hospice,34.1869273,-118.4501805
4309,406190026,"EPIC HOME HEALTH CARE, INC.",550008368,Parent Facility,9900 LAKEWOOD BLVD,DOWNEY,90240,19,Los Angeles,Open,2024-01-04,Home Health Agency/Hospice,Home Health Agency,33.9494605,-118.1155016
4310,406190027,"POLAR BEAR HOME HEALTH, INC",550008694,Parent Facility,2950 HONOLULU AVE,LA CRESCENTA,91214,19,Los Angeles,Open,2024-01-18,Home Health Agency/Hospice,Home Health Agency,34.2133961,-118.2435369
4311,406190028,"MAG HOME HEALTH, INC.",550008715,Parent Facility,8522 FOOTHILL BLVD,SUNLAND,91040,19,Los Angeles,Open,2023-07-28,Home Health Agency/Hospice,Home Health Agency,34.2594091,-118.3186586
4312,406190029,MAX CARE HOME HEALTH INC,550008712,Parent Facility,14545 FRIAR ST,VAN NUYS,91411,19,Los Angeles,Open,2023-07-19,Home Health Agency/Hospice,Home Health Agency,34.1859417,-118.4505192
4313,406190030,LILY GARDEN HEALTH SERVICES,550008665,Parent Facility,815 S CENTRAL AVE,GLENDALE,91204,19,Los Angeles,Open,2023-07-20,Home Health Agency/Hospice,Home Health Agency,34.1360546,-118.2583085
4314,406190031,LIMITLESS HOME HEALTH CARE,550008670,Parent Facility,10880 WILSHIRE BLVD,LOS ANGELES,90024,19,Los Angeles,Open,2023-07-25,Home Health Agency/Hospice,Home Health Agency,34.058678,-118.4434291
4315,406190032,GREEN LINE HOME CARE INC,550008663,Parent Facility,811 WILSHIRE BLVD,LOS ANGELES,90017,19,Los Angeles,Open,2023-07-25,Home Health Agency/Hospice,Home Health Agency,34.0497638,-118.2581854
4316,406190033,GOLDEN ROSE HOME HEALTH,550008666,Parent Facility,12444 VICTORY BLVD,NORTH HOLLYWOOD,91606,19,Los Angeles,Open,2023-07-15,Home Health Agency/Hospice,Home Health Agency,34.186439,-118.404412
4317,406190034,HRM HEALTH CARE INC,550008668,Parent Facility,12444 VICTORY BLVD,NORTH HOLLYWOOD,91606,19,Los Angeles,Open,2023-07-16,Home Health Agency/Hospice,Home Health Agency,34.186439,-118.404412
4318,406190035,YUKSON HOME HEALTH INC,550008658,Parent Facility,12444 VICTORY BLVD,NORTH HOLLYWOOD,91606,19,Los Angeles,Open,2023-07-14,Home Health Agency/Hospice,Home Health Agency,34.186439,-118.404412
4319,406190036,"EG HOME HEALTH, INC",550008657,Parent Facility,12444 VICTORY BLVD,NORTH HOLLYWOOD,91606,19,Los Angeles,Open,2023-07-14,Home Health Agency/Hospice,Home Health Agency,34.186439,-118.404412
4320,406190037,DAGNIA HOME HEALTH INC,550008653,Parent Facility,12444 VICTORY BLVD,NORTH HOLLYWOOD,91606,19,Los Angeles,Open,2023-07-14,Home Health Agency/Hospice,Home Health Agency,34.186439,-118.404412
4321,406190038,LLB HOME HEALTHCARE INC,550008648,Parent Facility,12444 VICTORY BLVD,NORTH HOLLYWOOD,91606,19,Los Angeles,Open,2023-07-14,Home Health Agency/Hospice,Home Health Agency,34.186439,-118.404412
4322,406190039,MEDLINE HOME CARE,550008704,Parent Facility,1480 COLORADO BLVD,LOS ANGELES,90041,19,Los Angeles,Open,2023-07-28,Home Health Agency/Hospice,Home Health Agency,34.1389723,-118.1971717
4323,406190040,UNITED HOME HEALTH CARE AGENCY,550008699,Parent Facility,171 N ALTADENA DR,PASADENA,91107,19,Los Angeles,Open,2023-07-28,Home Health Agency/Hospice,Home Health Agency,34.1490275,-118.0988235
4324,406190041,"KIAS HH, INC.",550008692,Parent Facility,14545 FRIAR ST,VAN NUYS,91411,19,Los Angeles,Open,2023-07-27,Home Health Agency/Hospice,Home Health Agency,34.1859417,-118.4505192
4325,406190042,DELTA HEALTH SERVICES INC,550008677,Parent Facility,12722 RIVERSIDE DR,VALLEY VILLAGE,91607,19,Los Angeles,Open,2023-07-27,Home Health Agency/Hospice,Home Health Agency,34.1573408,-118.4103374
4326,406190043,MDKK HEALTHCARE INC,550008674,Parent Facility,318 1/2 BRAND BLVD,GLENDALE,91203,19,Los Angeles,Open,2023-07-29,Home Health Agency/Hospice,Home Health Agency,34.1506336,-118.2546152
4327,406190044,SAFE HAVEN HOME HEALTH,550008673,Parent Facility,3415 S SEPULVEDA BLVD,LOS ANGELES,90034,19,Los Angeles,Open,2023-07-25,Home Health Agency/Hospice,Home Health Agency,34.0200738,-118.4238861
4328,406190045,AAY HOME HEALTH INC,550008671,Parent Facility,12444 VICTORY BLVD,NORTH HOLLYWOOD,91606,19,Los Angeles,Open,2023-07-15,Home Health Agency/Hospice,Home Health Agency,34.186439,-118.404412
4329,406190046,"ARMMED HEALTH CARE, INC.",550008875,Parent Facility,261 E COLORADO BLVD,PASADENA,91101,19,Los Angeles,Open,2023-12-20,Home Health Agency/Hospice,Home Health Agency,34.1461566,-118.1450743
4330,406190047,EVERGREEN HEALTH CARE SERVICES,550008877,Parent Facility,12444 VICTORY BLVD,NORTH HOLLYWOOD,91606,19,Los Angeles,Open,2023-10-16,Home Health Agency/Hospice,Home Health Agency,34.186439,-118.404412
4331,406190048,MONTE VISTA HOME INC,550008884,Parent Facility,1545 N VERDUGO RD,GLENDALE,91208,19,Los Angeles,Open,2023-10-16,Home Health Agency/Hospice,Home Health Agency,34.1692801,-118.2281989
4332,406190049,"SOLICITUDE HOME, INC.,",550008885,Parent Facility,1545 N VERDUGO RD,GLENDALE,91208,19,Los Angeles,Open,2023-10-16,Home Health Agency/Hospice,Home Health Agency,34.1692801,-118.2281989
4333,406190050,WISE CHOICE HEALTH CARE,550008881,Parent Facility,14545 FRIAR ST,VAN NUYS,91411,19,Los Angeles,Open,2023-11-13,Home Health Agency/Hospice,Home Health Agency,34.1859417,-118.4505192
4334,406190051,GD HEALTHCARE,550008891,Parent Facility,14545 FRIAR ST,VAN NUYS,91411,19,Los Angeles,Open,2024-01-05,Home Health Agency/Hospice,Home Health Agency,34.1859417,-118.4505192
4335,406190052,"CAREMONT HOME HEALTH, INC.",550008698,Parent Facility,15016 VENTURA BLVD,SHERMAN OAKS,91403,19,Los Angeles,Open,2023-08-07,Home Health Agency/Hospice,Home Health Agency,34.1524821,-118.4601198
4336,406190053,"HUMMINGBIRD HOME HEALTH, INC.",550008631,Parent Facility,855 N LARK ELLEN AVE,WEST COVINA,91791,19,Los Angeles,Open,2024-01-05,Home Health Agency/Hospice,Home Health Agency,34.0876907,-117.9169963
4337,406190054,"MAY LIGHT HOME HEALTH, INC.",550008634,Parent Facility,14545 FRIAR ST,VAN NUYS,91411,19,Los Angeles,Open,2024-01-10,Home Health Agency/Hospice,Home Health Agency,34.1859417,-118.4505192
4338,406190055,"HOME HEALTH HEROES, INC.",550008655,Parent Facility,8363 RESEDA BLVD,NORTHRIDGE,91324,19,Los Angeles,Open,2023-07-10,Home Health Agency/Hospice,Home Health Agency,34.222513,-118.5366611
4339,406190056,"ILLUMINATING CARE HOME HEALTH, INC.",550008601,Parent Facility,6420 COLDWATER CANYON AVE,NORTH HOLLYWOOD,91606,19,Los Angeles,Open,2023-06-23,Home Health Agency/Hospice,Home Health Agency,34.1874633,-118.413435
4340,406190057,"HALE HEALTH SERVICES, INC.",550008897,Parent Facility,520 S SEPULVEDA BLVD,LOS ANGELES,90049,19,Los Angeles,Open,2023-08-03,Home Health Agency/Hospice,Home Health Agency,34.0658079,-118.4597309
4341,406190058,"HELP TO HEAL HHC, INC.",550008886,Parent Facility,22122 SHERMAN WAY,CANOGA PARK,91303,19,Los Angeles,Open,2024-01-04,Home Health Agency/Hospice,Home Health Agency,34.2006966,-118.6089955
4342,406190059,"PEACEFUL HOME HEALTH, INC.",550008602,Parent Facility,14545 FRIAR ST,VAN NUYS,91411,19,Los Angeles,Open,2023-06-16,Home Health Agency/Hospice,Home Health Agency,34.1859417,-118.4505192
4343,406190060,IVORY HEALTHCARE,550008892,Parent Facility,14545 FRIAR ST,VAN NUYS,91411,19,Los Angeles,Open,2024-01-04,Home Health Agency/Hospice,Home Health Agency,34.1859417,-118.4505192
4344,406190061,SIX HARMONY HOME HEALTH CARE INC.,550008882,Parent Facility,7324 SEPULVEDA BLVD,VAN NUYS,91405,19,Los Angeles,Open,2023-11-22,Home Health Agency/Hospice,Home Health Agency,34.2038074,-118.4659734
4345,406190062,YOUR GOLDEN YEARS HOME HEALTH INC,550008889,Parent Facility,10700 VENTURA BLVD,STUDIO CITY,91604,19,Los Angeles,Open,2023-11-17,Home Health Agency/Hospice,Home Health Agency,34.1379752,-118.3645808
4346,406190063,"HYACINTH HOME HEALTH, INC.",550008640,Parent Facility,855 N LARK ELLEN AVE,WEST COVINA,91791,19,Los Angeles,Open,2024-01-10,Home Health Agency/Hospice,Home Health Agency,34.0876907,-117.9169963
4347,406190064,INTRICATE HEALTHCARE SERVICES,550008635,Parent Facility,8932 RESEDA BLVD,NORTHRIDGE,91324,19,Los Angeles,Open,2024-01-10,Home Health Agency/Hospice,Home Health Agency,34.2328889,-118.5358164
4348,406190065,"RIGHTEOUS HOME HEALTH, INC",550008675,Parent Facility,816 N HOLLYWOOD WAY,BURBANK,91505,19,Los Angeles,Open,2023-06-16,Home Health Agency/Hospice,Home Health Agency,34.1651326,-118.3453481
4349,406190066,"CONNECTED HOME HEALTH, INC.",550008651,Parent Facility,855 N LARK ELLEN AVE,WEST COVINA,91791,19,Los Angeles,Open,2024-01-05,Home Health Agency/Hospice,Home Health Agency,34.0876907,-117.9169963
4350,406190067,"PEACEFUL HOME HEALTH CARE, INC.",550008873,Parent Facility,457 W COLORADO ST,GLENDALE,91204,19,Los Angeles,Open,2023-11-30,Home Health Agency/Hospice,Home Health Agency,34.1427556,-118.2634102
4351,406190068,"NATURAL CARE HOME HEALTH, INC.",550008695,Parent Facility,15016 VENTURA BLVD,SHERMAN OAKS,91403,19,Los Angeles,Open,2024-02-07,Home Health Agency/Hospice,Home Health Agency,34.1524821,-118.4601198
4352,406190069,"PEACEFUL HEAVEN HOME HEALTH, INC",550008871,Parent Facility,11109 SHELDON ST,SUN VALLEY,91352,19,Los Angeles,Open,2023-12-29,Home Health Agency/Hospice,Home Health Agency,34.2542441,-118.3734414
4353,406190070,EXTENDED LIFE HOME HEALTH,550008853,Parent Facility,28310 ROADSIDE DR,AGOURA HILLS,91301,19,Los Angeles,Open,2023-12-15,Home Health Agency/Hospice,Home Health Agency,34.1423913,-118.7432256
4354,406190071,EDELWEISS HOME HEALTH,550008851,Parent Facility,21405 DEVONSHIRE ST,CHATSWORTH,91311,19,Los Angeles,Open,2023-12-06,Home Health Agency/Hospice,Home Health Agency,34.2581835,-118.5977484
4355,406190072,HIGHLAND CARE HOSPICE,550007503,Parent Facility,14545 FRIAR ST,VAN NUYS,91411,19,Los Angeles,Open,2023-12-17,Home Health Agency/Hospice,Hospice,34.1859417,-118.4505192
4356,406190073,NATURES CARE HOSPICE,550007580,Parent Facility,14545 FRIAR ST,VAN NUYS,91411,19,Los Angeles,Open,2023-12-17,Home Health Agency/Hospice,Hospice,34.1859417,-118.4505192
4357,406190074,HEARTS AND HALOS HEALTHCARE PROVIDERS,550008811,Parent Facility,6303 OWENSMOUTH AVE,WOODLAND HILLS,91367,19,Los Angeles,Open,2023-11-15,Home Health Agency/Hospice,Home Health Agency,34.1857025,-118.601754
4358,406190075,"REALTIME HOME HEALTH CARE, INC.",550008842,Parent Facility,207 W ALAMEDA AVE,BURBANK,91502,19,Los Angeles,Open,2023-11-02,Home Health Agency/Hospice,Home Health Agency,34.1689517,-118.3062626
4359,406190076,YOUR LIFE HOME HEALTH,550008813,Parent Facility,209 W ALAMEDA AVE,BURBANK,91502,19,Los Angeles,Open,2023-11-09,Home Health Agency/Hospice,Home Health Agency,34.1690734,-118.3064899
4360,406190077,ATHENA HEALTH CARE SERVICES INC,550008818,Parent Facility,1800 BROADVIEW DR,GLENDALE,91208,19,Los Angeles,Open,2023-11-09,Home Health Agency/Hospice,Home Health Agency,34.2040823,-118.2278726
4361,406190078,HOPE HAVEN HOME HEALTH INC,550008825,Parent Facility,1800 BROADVIEW DR,GLENDALE,91208,19,Los Angeles,Open,2023-11-10,Home Health Agency/Hospice,Home Health Agency,34.2040823,-118.2278726
4362,406190079,BRIDGE HOME HEALTH INC,550008821,Parent Facility,12444 VICTORY BLVD,NORTH HOLLYWOOD,91606,19,Los Angeles,Open,2023-11-11,Home Health Agency/Hospice,Home Health Agency,34.186439,-118.404412
4363,406190080,AGE HOME HEALTH CARE,550008850,Parent Facility,16430 VANOWEN ST,VAN NUYS,91406,19,Los Angeles,Open,2023-12-15,Home Health Agency/Hospice,Home Health Agency,34.193547,-118.491434
4364,406190081,"HELPING HANDS HOME SERVICES, INC.",550008852,Parent Facility,121 W LEXINGTON DR,GLENDALE,91203,19,Los Angeles,Open,2023-10-26,Home Health Agency/Hospice,Home Health Agency,34.1519578,-118.2559971
4365,406190082,LIGHT HOME HEALTH INC,550008838,Parent Facility,14545 FRIAR ST,VAN NUYS,91411,19,Los Angeles,Open,2023-12-07,Home Health Agency/Hospice,Home Health Agency,34.1859417,-118.4505192
4366,406190083,HARMONICA HOME HEALTH SERVICES INC,550008855,Parent Facility,1480 COLORADO BLVD,LOS ANGELES,90041,19,Los Angeles,Open,2023-12-14,Home Health Agency/Hospice,Home Health Agency,34.1389723,-118.1971717
4367,406190084,"ZOOM HOME HEALTH CARE, INC.",550007767,Parent Facility,120 S VICTORY BLVD,BURBANK,91502,19,Los Angeles,Open,2024-01-14,Home Health Agency/Hospice,Home Health Agency,34.172984,-118.3158372
4368,406190085,CARE AGENCY HOME HEALTH,550008820,Parent Facility,5406 SAN FERNANDO RD,GLENDALE,91203,19,Los Angeles,Open,2023-09-22,Home Health Agency/Hospice,Home Health Agency,34.1503692,-118.2733337
4369,406190086,OUR HOPE HOME HEALTH INC,550008817,Parent Facility,758 E COLORADO BLVD,PASADENA,91101,19,Los Angeles,Open,2023-07-25,Home Health Agency/Hospice,Home Health Agency,34.1457345,-118.1346732
4370,406190087,"MEDLITE HOME HEALTH, INC.",550008354,Parent Facility,7316 DEERING AVE,CANOGA PARK,91303,19,Los Angeles,Open,2024-01-09,Home Health Agency/Hospice,Home Health Agency,34.2033272,-118.5963428
4371,406190088,PLEASANT HEALTHCARE INC.,550008795,Parent Facility,3504 W MAGNOLIA BLVD,BURBANK,91505,19,Los Angeles,Open,2023-09-19,Home Health Agency/Hospice,Home Health Agency,34.1682625,-118.345104
4372,406190089,"CALIFORNIA HEALTHCARE, INC",550008847,Parent Facility,12444 VICTORY BLVD,NORTH HOLLYWOOD,91606,19,Los Angeles,Open,2023-10-20,Home Health Agency/Hospice,Home Health Agency,34.186439,-118.404412
4373,406190090,"AGAPI HOME HEALTH SERVICES, INC.",550008833,Parent Facility,6850 VAN NUYS BLVD,VAN NUYS,91405,19,Los Angeles,Open,2023-11-30,Home Health Agency/Hospice,Home Health Agency,34.1953995,-118.4482245
4374,406190091,QRS HOME CARE INC,550008832,Parent Facility,225 E BROADWAY,GLENDALE,91205,19,Los Angeles,Open,2023-11-22,Home Health Agency/Hospice,Home Health Agency,34.1466389,-118.2531191
4375,406190092,ALWAYS SUNNY HOME HEALTH,550008826,Parent Facility,12444 VICTORY BLVD,NORTH HOLLYWOOF,91606,19,Los Angeles,Open,2023-10-27,Home Health Agency/Hospice,Home Health Agency,34.186439,-118.404412
4376,406190093,GRACE HEALTHCARE SERVICES INC,550008822,Parent Facility,14545 FRIAR ST,VAN NUYS,91411,19,Los Angeles,Open,2023-09-22,Home Health Agency/Hospice,Home Health Agency,34.1859417,-118.4505192
4377,406190094,"ADVA HOME HEALTH, INC.",550008845,Parent Facility,14545 FRIAR ST,VAN NUYS,91411,19,Los Angeles,Open,2023-12-07,Home Health Agency/Hospice,Home Health Agency,34.1859417,-118.4505192
4378,406190095,ANGEL WINGS HOME HEALTH AGENCY,550008860,Parent Facility,1443 N HIGHLAND AVE,LOS ANGELES,90028,19,Los Angeles,Open,2023-09-25,Home Health Agency/Hospice,Home Health Agency,34.0973731,-118.3388713
4379,406190096,BLOOM HOME HEALTH CARE INC,550008848,Parent Facility,22151 VENTURA BLVD,WOODLAND HILLS,91364,19,Los Angeles,Open,2023-12-06,Home Health Agency/Hospice,Home Health Agency,34.1689835,-118.6099325
4380,406190097,D&T HEALTH SERVICES INC,550008859,Parent Facility,12444 VICTORY BLVD,NORTH HOLLYWOOD,91606,19,Los Angeles,Open,2023-11-17,Home Health Agency/Hospice,Home Health Agency,34.186439,-118.404412
4381,406190098,"EARNEST CARE HOME HEALTH, INC.",550008862,Parent Facility,18711 SHERMAN WAY,RESEDA,91335,19,Los Angeles,Open,2023-12-15,Home Health Agency/Hospice,Home Health Agency,34.2015086,-118.5408567
4382,406190099,ELLITTE HOME HEALTH CARE,550008846,Parent Facility,18570 SHERMAN WAY,RESEDA,91335,19,Los Angeles,Open,2023-11-01,Home Health Agency/Hospice,Home Health Agency,34.2009908,-118.5384085
